cadence_hz,stride_time_mean,stride_time_cv,jerk_rms_flex,gyro_rms_flex,gyro_peak_flex,gyro_std_flex,jerk_rms_abad,gyro_rms_abad,gyro_peak_abad,gyro_std_abad,jerk_rms_rot,gyro_rms_rot,gyro_peak_rot,gyro_std_rot,gait_high_freq_ratio,stride_amplitude_cv,piezo_total_power,band_low_0_100,band_mid_100_200,band_crepitus_200_800,band_high_800_2000,spectral_entropy,dominant_freq,zero_crossing_rate,n_transient_bursts,burst_energy_ratio,melband_0,melband_1,melband_2,melband_3,melband_4,melband_5,label
1.4035087719298245,0.7125,0.24887558424462802,45.198227,0.3412367,1.3691422,0.3410937,28.25026,0.19923241,0.61663324,0.19922721,29.641317,0.217302,0.6704328,0.21691936,0.43011755,0.5023864,0.005195427,0.88469374,0.0061566625,0.03639629,0.07264942,1.90305,39.0625,0.20566666666666666,1,0.00023340802,0.004617671,7.2416085e-05,8.459916e-05,9.313724e-05,0.00010448608,0.00012000428,0
1.4571948998178506,0.68625,0.21353468194390177,53.495667,0.41033384,1.4214032,0.41000548,28.057045,0.20771469,0.6002194,0.20767136,38.498497,0.29015177,0.79391056,0.28967398,0.43821383,0.4458301,0.0062172767,0.74759895,0.012269249,0.0703834,0.16957176,2.854591,39.0625,0.211625,65,0.12286856,0.0047131856,0.00018706777,0.00020664523,0.00022190735,0.00023089984,0.00028012297,1
1.4981273408239701,0.6675,0.2696369068991672,43.367085,0.3282023,1.1281416,0.32814273,28.868496,0.20282395,0.7402408,0.20256636,31.010103,0.21725155,0.7253442,0.21714886,0.42808816,0.38790038,0.005231177,0.88534254,0.0059239864,0.036149,0.07245313,1.8990533,39.0625,0.20604166666666668,0,0.0,0.004651537,6.9711095e-05,8.097881e-05,9.214493e-05,0.000108113905,0.00012356749,0
1.5254237288135595,0.6555555555555554,0.25475652801972665,56.380375,0.43412614,1.9009632,0.43403596,27.198975,0.20010017,0.61148655,0.1998264,38.07158,0.2782145,0.96695983,0.27803254,0.37089753,0.46030727,0.0060845227,0.7665986,0.01180226,0.07509219,0.14622395,2.7409468,39.0625,0.21179166666666666,69,0.12898576,0.0047250176,0.00016554179,0.00019294502,0.00022910317,0.0002639016,0.00029468248,1
1.6129032258064517,0.62,0.2151881265957775,54.500072,0.42490894,1.1624568,0.42447576,30.104738,0.21424101,0.7389718,0.21400298,40.10643,0.2934163,0.93554,0.2933701,0.35715306,0.314559,0.005603665,0.82572275,0.009490749,0.054196462,0.110336706,2.335126,39.0625,0.205875,43,0.077989124,0.004669338,0.0001046346,0.00011522074,0.00015863469,0.00018845368,0.00019888589,1
1.6949152542372878,0.5900000000000001,0.11912734300330315,56.53803,0.44248426,1.3998404,0.44226843,27.492853,0.2103882,0.6081536,0.21037379,37.40862,0.2727868,0.90522987,0.27265868,0.33997625,0.31738293,0.0060335104,0.76698875,0.010060002,0.06752172,0.15498064,2.730642,39.0625,0.21220833333333333,63,0.11500136,0.0046773762,0.00014817058,0.00017884628,0.00021164931,0.0002285046,0.00025613143,1
1.6245487364620943,0.6155555555555554,0.1882282881512186,44.81396,0.3384916,1.206092,0.33846986,27.22684,0.20133168,0.8453913,0.20133045,30.276352,0.21236633,0.7534073,0.21234612,0.4414514,0.33824462,0.0052110027,0.88225406,0.0063068965,0.036704686,0.07465621,1.9242406,39.0625,0.20895833333333333,0,0.0,0.004619607,7.449022e-05,8.475846e-05,9.4876195e-05,0.00010650048,0.0001220989,0
1.8018018018018016,0.555,0.07218459554265638,44.780834,0.3264848,1.0451417,0.3263392,29.443632,0.21285313,0.7020982,0.2127948,31.666037,0.21937044,0.74645805,0.21927214,0.49600768,0.31458598,0.0051963776,0.8837957,0.0066905627,0.036843825,0.072574064,1.9133152,39.0625,0.20816666666666667,2,0.0004665188,0.004616629,7.399376e-05,8.3223444e-05,9.64827e-05,0.00010822165,0.00012106259,0
1.5706806282722514,0.6366666666666666,0.17521675673148035,44.373413,0.33016023,1.1888461,0.33015668,28.78248,0.20256366,0.64238137,0.20250066,32.19889,0.22834015,0.847317,0.22773188,0.4510283,0.30186704,0.0052139563,0.88327163,0.0057708155,0.036680795,0.074189454,1.9163394,39.0625,0.20829166666666668,1,0.00023801811,0.0046247183,6.822028e-05,8.217315e-05,9.8199045e-05,0.0001090696,0.00012362457,0
1.3793103448275863,0.725,0.29063872020781734,48.800106,0.36978573,1.1717763,0.36978018,29.64123,0.21117593,0.72145826,0.21087399,32.953667,0.23086263,0.6943102,0.23083882,0.39554924,0.38409406,0.0051881694,0.8826073,0.0065723546,0.037245695,0.07343957,1.9212991,39.0625,0.20595833333333333,1,0.0002323184,0.0046026064,7.373411e-05,8.2839186e-05,9.684759e-05,0.00011038826,0.00012448455,0
1.3793103448275863,0.725,0.27508510896681404,60.51163,0.45287213,1.6904209,0.45237705,31.085335,0.22696821,0.70961577,0.22691387,39.307274,0.2807656,0.9642135,0.28072864,0.38169625,0.37852374,0.005764403,0.7998579,0.010007478,0.063609324,0.1263259,2.5045257,39.0625,0.20904166666666665,73,0.113151945,0.004657528,0.000121376346,0.0001478061,0.00018604743,0.0002188288,0.00024943438,1
1.7123287671232879,0.584,0.13788234105816122,57.828136,0.43739408,1.5852779,0.4368629,29.027147,0.21243997,0.60877776,0.21240732,39.44166,0.29748753,0.9672532,0.2974423,0.37877628,0.3662167,0.006094487,0.7625458,0.011867419,0.083064,0.1423262,2.7772546,39.0625,0.21558333333333332,83,0.13383682,0.00470855,0.00019779635,0.0002495086,0.0002290958,0.00025665978,0.00030185925,1
1.4035087719298245,0.7125,0.2421561061869826,47.221413,0.35802442,1.241459,0.3570529,28.19689,0.20393504,0.59001017,0.20392859,30.515877,0.21373169,0.5707143,0.21372767,0.40686923,0.3037885,0.0052090925,0.8839953,0.005889521,0.03711147,0.07287237,1.9097874,39.0625,0.209625,1,0.00023301558,0.0046247817,7.2269315e-05,8.651097e-05,9.592187e-05,0.00010679666,0.00012241305,0
1.4678899082568806,0.68125,0.21703404746791816,54.65473,0.41668808,1.2629411,0.416449,29.755257,0.21772534,0.6960894,0.21764901,38.992382,0.28356534,0.85785353,0.2835007,0.39671612,0.19645536,0.0059098466,0.78336513,0.012959504,0.066649295,0.13686983,2.6346936,39.0625,0.206375,53,0.111158416,0.004695117,0.00014469768,0.00018236595,0.00020465495,0.00021148214,0.00027278202,1
1.5490533562822717,0.6455555555555557,0.2074563709456928,43.601295,0.3288188,1.0832835,0.32873663,28.029713,0.20579861,0.61829567,0.20577256,29.580166,0.21345703,0.834181,0.21338522,0.40924793,0.39222234,0.0052093235,0.8835675,0.0063273534,0.036999907,0.073015206,1.9141326,39.0625,0.20579166666666668,0,0.0,0.0046250382,7.304682e-05,8.520347e-05,9.7826975e-05,0.000107531596,0.000119574994,0
1.5202702702702702,0.6577777777777778,0.21184344821982434,49.58314,0.3716344,1.1599452,0.37162703,28.38063,0.20994063,0.7507645,0.20978054,30.134182,0.21794549,0.6404099,0.21774405,0.40133113,0.23666091,0.0052316673,0.8827673,0.006442366,0.0369518,0.07373694,1.9170253,39.0625,0.20708333333333334,1,0.00023288238,0.004641262,7.3606745e-05,8.501061e-05,9.784508e-05,0.00010829942,0.00012627654,0
1.5384615384615383,0.65,0.239548113527499,45.22594,0.32769972,1.0984827,0.32768613,29.173445,0.21668682,0.79329073,0.21657035,28.595186,0.21724665,0.7229079,0.21704827,0.4777954,0.36505964,0.0052084927,0.8829734,0.0060633654,0.037492763,0.07334944,1.9211876,39.0625,0.20620833333333333,0,0.0,0.0046198536,7.4415475e-05,8.665387e-05,9.3816605e-05,0.00010861726,0.0001232809,0
1.7013232514177694,0.5877777777777777,0.14093004538769904,46.325035,0.3401847,0.9921087,0.3401194,25.870947,0.19827259,0.62879586,0.19764562,31.09938,0.22259137,0.6421435,0.22257785,0.4520544,0.5054951,0.005208891,0.8834974,0.00649578,0.03632407,0.07352119,1.91438,39.0625,0.20795833333333333,0,0.0,0.004625165,7.441837e-05,8.104704e-05,9.092501e-05,0.00010815194,0.00012300284,0
1.465201465201465,0.6825,0.20885545906656366,57.31954,0.43228927,1.4473175,0.43059355,28.79616,0.21163146,0.63767,0.21161982,42.369133,0.3071074,1.0783074,0.30668887,0.4415185,0.18352598,0.006072555,0.7538647,0.012528906,0.07873418,0.15456598,2.8235755,39.0625,0.21329166666666666,73,0.12540384,0.0046431716,0.00017078225,0.00021470596,0.00023919443,0.00026335396,0.00029385497,1
1.6423357664233575,0.6088888888888889,0.2341177544027321,44.615604,0.32655513,1.1028523,0.32580432,28.447609,0.20754457,0.6409091,0.20753857,31.22845,0.22803551,0.73841053,0.22791971,0.44818494,0.5569427,0.005174985,0.88245773,0.0065448806,0.03752801,0.07331963,1.920104,39.0625,0.204375,0,0.0,0.004590025,7.463538e-05,8.5796826e-05,9.5838644e-05,0.00010840049,0.00012015285,0
1.4414414414414416,0.69375,0.20549231309093802,56.647118,0.43241984,1.5008616,0.4324169,28.129599,0.20874473,0.6980663,0.20870283,39.55616,0.28397492,0.9674411,0.2839674,0.40680286,0.21791884,0.006387265,0.7219111,0.012453293,0.0954887,0.16966628,3.02695,39.0625,0.21308333333333335,78,0.14400108,0.004679613,0.00018433397,0.00024907372,0.00029806833,0.00036074177,0.0003830554,1
1.5533980582524272,0.64375,0.15783194832686828,41.620895,0.32677737,1.2195178,0.32664293,27.88157,0.20170169,0.81297225,0.20168123,30.4902,0.2191204,0.750654,0.21810742,0.38533542,0.27863505,0.005178407,0.8819599,0.0063655227,0.037342,0.07420881,1.925764,39.0625,0.206375,0,0.0,0.004589563,7.541688e-05,8.483364e-05,9.477803e-05,0.00010852894,0.0001249149,0
1.40597539543058,0.7112499999999999,0.28463948909676823,58.13888,0.43414572,1.3944132,0.4340739,30.000301,0.22252472,0.8166135,0.22225308,39.819023,0.29921594,0.92826253,0.2992157,0.3960518,0.2687758,0.006040073,0.7691991,0.011388177,0.078016065,0.14122829,2.730404,39.0625,0.21658333333333332,73,0.12453058,0.0047037234,0.00018330694,0.00020786506,0.00022309562,0.0002633014,0.00026396988,1
1.4035087719298245,0.7125,0.2611384466694901,48.529873,0.356052,1.2732961,0.35550076,28.420654,0.20487402,0.6476142,0.20435344,30.600765,0.22096968,0.83970386,0.22096406,0.50011706,0.36436778,0.0052277334,0.88306546,0.0066354144,0.03614676,0.07406529,1.9170357,39.0625,0.20533333333333334,0,0.0,0.004640337,7.222617e-05,8.17903e-05,9.529982e-05,0.000107166234,0.00012494641,0
1.3675213675213675,0.73125,0.23050316731028894,44.051983,0.32864633,1.1925199,0.3286133,27.078836,0.20301965,0.6993887,0.20297989,31.428493,0.21855673,0.6231036,0.2180905,0.41553223,0.23440768,0.005236904,0.883161,0.006359193,0.036191322,0.07423103,1.9149175,39.0625,0.21308333333333335,0,0.0,0.0046475166,7.076424e-05,8.166216e-05,9.549485e-05,0.00010785917,0.0001266058,0
1.5845070422535212,0.6311111111111111,0.1811926778369978,59.082577,0.44635588,1.2973763,0.4462649,30.153896,0.21997017,0.6576673,0.2199697,38.572037,0.27855435,1.0025977,0.2771938,0.31945956,0.2952527,0.005997283,0.7704256,0.011421687,0.07806124,0.13995409,2.7248285,39.0625,0.21008333333333334,90,0.13491337,0.0046780007,0.00018142973,0.00020018549,0.00022063794,0.0002679139,0.000259881,1
1.7825311942959003,0.5609999999999999,0.08147161980996355,58.480812,0.44610506,1.4955205,0.44610226,29.781631,0.2172603,0.73135215,0.21725865,39.528835,0.28768286,0.96002936,0.2876728,0.36562485,0.26582444,0.0060291584,0.76732993,0.012878802,0.068658516,0.15088485,2.725888,39.0625,0.21254166666666666,58,0.11960535,0.004692973,0.00016520655,0.00019518958,0.00019716707,0.0002187205,0.00027972367,1
1.5358361774744027,0.6511111111111111,0.18704503780845186,47.35888,0.3434963,1.5244362,0.34308127,28.209366,0.20901047,0.64693695,0.20897944,31.016785,0.21518777,0.76917124,0.21514474,0.48776704,0.28225964,0.005201521,0.88167274,0.0065137297,0.03650405,0.07516127,1.9307917,39.0625,0.20670833333333333,1,0.00023794558,0.0046092803,7.328675e-05,8.406785e-05,9.346837e-05,0.00010579957,0.00012273491,0
1.5463917525773194,0.6466666666666667,0.1532584383240293,54.362423,0.437199,1.2356795,0.43701592,26.875025,0.20313865,0.750984,0.20152397,39.14201,0.28129897,0.81280166,0.2807181,0.34228295,0.20643711,0.0058316328,0.7880473,0.011832437,0.0662604,0.13359597,2.599084,39.0625,0.21404166666666666,67,0.11282343,0.0046537593,0.00015333634,0.00015708475,0.00017020697,0.00022928292,0.00026310777,1
1.6863406408094432,0.5930000000000001,0.23789359490593812,44.6851,0.33737767,1.1421608,0.33737665,28.433607,0.20109342,0.7099477,0.20105661,32.935635,0.23038873,0.6905974,0.22954287,0.44415703,0.39059505,0.005204088,0.8836628,0.0062230616,0.03688852,0.07312309,1.9142803,39.0625,0.20733333333333334,2,0.0004940347,0.004620355,7.0393784e-05,8.2287595e-05,9.957659e-05,0.00010967412,0.000118483425,0
1.7211703958691909,0.5810000000000001,0.11684959573404258,58.15275,0.45063663,1.3791386,0.44987312,30.233004,0.22014384,0.7030996,0.2201352,40.780186,0.2876338,0.9253536,0.28744835,0.39246237,0.3160376,0.0057650846,0.8023551,0.010445751,0.06777412,0.11898812,2.4984806,39.0625,0.20883333333333334,63,0.10062314,0.0046749213,0.0001292349,0.00016303954,0.00020187751,0.00022764475,0.00024487913,1
1.4336917562724014,0.6975,0.21286218721776415,57.602276,0.4388611,1.3099331,0.4388298,29.962639,0.22270468,0.76047224,0.22267352,42.617878,0.296624,0.94580317,0.29657125,0.4022768,0.28224012,0.006303279,0.7428921,0.014132839,0.0852734,0.15754402,2.9007852,39.0625,0.21720833333333334,79,0.18311901,0.0047603906,0.00024362428,0.0002660861,0.00023683348,0.00027134377,0.0003344008,1
1.8348623853211008,0.545,0.07838535402336534,48.41111,0.36347458,1.4078282,0.36344248,28.549265,0.21119164,0.69743496,0.21118698,31.104237,0.22124514,0.70815295,0.22072254,0.433931,0.6827228,0.005216035,0.8831148,0.006023456,0.036604833,0.074145086,1.9187391,39.0625,0.204625,0,0.0,0.0046270546,6.955694e-05,8.1148835e-05,9.671258e-05,0.00010977395,0.00012699337,0
1.5254237288135593,0.6555555555555556,0.18586969294443184,56.02339,0.42314008,1.4460932,0.42310894,29.254845,0.21784103,0.71741194,0.21783605,38.9761,0.28386608,0.8878035,0.28375295,0.4192404,0.27936828,0.005877607,0.79657483,0.011024317,0.06272305,0.12944928,2.5244782,39.0625,0.213625,60,0.08805278,0.0047355196,0.00015254375,0.00017917898,0.00018789242,0.00018944844,0.00020007028,1
1.5817223198594024,0.6322222222222222,0.1875640444069766,46.521877,0.33517373,1.0511001,0.3351724,26.245043,0.19055294,0.57910526,0.19017567,31.694502,0.22979173,0.8406746,0.22900672,0.46034184,0.3134114,0.0052027516,0.88329685,0.0062153726,0.035397284,0.07494193,1.9194833,39.0625,0.20925,2,0.00047540956,0.0046172347,7.088386e-05,7.816401e-05,9.057766e-05,0.00010599058,0.00012373413,0
1.2477718360071302,0.8014285714285714,0.20915707609069786,57.473164,0.4338323,1.3054335,0.43344843,27.377747,0.20461789,0.71958023,0.20390913,40.315025,0.28889516,0.90112126,0.28877565,0.436074,0.19397193,0.0057359454,0.8016846,0.010708908,0.065368526,0.12204621,2.5202549,39.0625,0.21575,54,0.101273425,0.0046490207,0.00013301712,0.00014526307,0.0001835464,0.0002296503,0.00022787965,1
1.5655577299412917,0.6387499999999999,0.17228916314113998,44.914482,0.33198908,1.1849239,0.33189645,27.649857,0.20913641,0.8120801,0.20903416,28.405739,0.21321543,0.74976236,0.21319592,0.41652593,0.25865775,0.005173137,0.8826805,0.006139293,0.037534203,0.073528655,1.9214995,39.0625,0.20408333333333334,1,0.0002726478,0.0045874473,7.3223775e-05,8.616771e-05,9.361839e-05,0.00010799231,0.00012513007,0
1.5384615384615383,0.65,0.14267105158191773,59.797047,0.43360147,1.4685562,0.43359783,29.433788,0.21866399,0.69951,0.21861292,37.86195,0.27186406,0.912745,0.27017897,0.47215387,0.1745664,0.006197644,0.7568223,0.014791321,0.082421094,0.14581175,2.7939024,39.0625,0.21141666666666667,63,0.105294906,0.004770788,0.00018242956,0.00022938091,0.00028907578,0.0002813698,0.0002858016,1
1.5358361774744027,0.6511111111111111,0.26268779671494996,45.04892,0.3309316,1.0702499,0.3308631,27.618122,0.20204829,0.5851291,0.20197746,33.440765,0.23180236,0.84212196,0.23179993,0.43217885,0.36327952,0.005153744,0.88135165,0.0065274653,0.03735575,0.07464146,1.9251447,39.0625,0.20870833333333333,0,0.0,0.0045654643,7.495924e-05,8.5936335e-05,9.5389e-05,0.00010657629,0.000119933895,0
1.5490533562822717,0.6455555555555557,0.2807460497750811,58.01511,0.4479728,1.3603733,0.44773856,29.890305,0.22664295,0.8379556,0.22584336,40.705254,0.29100862,0.9772514,0.29099378,0.44191936,0.50417787,0.0058057886,0.802402,0.009900633,0.06750246,0.12004198,2.5036488,39.0625,0.214125,57,0.08026911,0.0047049723,0.00013653049,0.00017847482,0.00020195085,0.00021339151,0.0002255911,1
1.541095890410959,0.6488888888888888,0.2420871939825045,44.93361,0.32559827,1.0404925,0.32559812,26.565248,0.20019916,0.6930572,0.20019864,33.275143,0.2244308,0.6917312,0.22421706,0.42962807,0.36221373,0.0051946687,0.8827116,0.0063253753,0.036539212,0.07433279,1.9200559,39.0625,0.21133333333333335,1,0.00025178338,0.0046076216,7.1772905e-05,8.309661e-05,9.5742034e-05,0.000106703344,0.00012277348,0
1.7391304347826089,0.575,0.21808584323301936,57.13507,0.44413435,1.4044532,0.44412062,27.752459,0.2027626,0.6618202,0.20276248,39.097603,0.27670667,1.134622,0.27668935,0.38024727,0.51150954,0.006165246,0.75653183,0.012054952,0.075414956,0.15561014,2.8139453,39.0625,0.211625,72,0.13261063,0.004727335,0.00015835016,0.00020893574,0.00024579072,0.00025596144,0.0002832464,1
1.4209591474245113,0.7037500000000001,0.24845842134890458,46.138893,0.3389025,1.1934265,0.33847308,28.53294,0.20198819,0.7023524,0.20148693,29.944944,0.22668275,0.78492016,0.22656748,0.41656372,0.22148891,0.005179073,0.8827047,0.0062297117,0.037578203,0.07337243,1.919138,39.0625,0.20891666666666667,1,0.00023269253,0.0045932904,7.391395e-05,8.619501e-05,9.687721e-05,0.00010841564,0.00011978024,0
1.5332197614991478,0.6522222222222224,0.23979933335570766,57.015488,0.43328217,1.3773154,0.43299234,29.348421,0.21182947,0.7527592,0.21181418,40.102997,0.28669372,0.89572054,0.28665194,0.36195463,0.39689913,0.0058460757,0.79215807,0.011895363,0.065112896,0.13062848,2.5830367,39.0625,0.20979166666666665,69,0.10612499,0.004689544,0.00016427986,0.00019296171,0.00018574671,0.00018765694,0.00021933456,1
1.4234875444839858,0.7025,0.16566208749673014,56.3318,0.43725392,1.5135764,0.43663675,30.866148,0.22787303,0.770596,0.22755831,39.498505,0.27103403,0.85160744,0.27078626,0.36903518,0.17691454,0.0055569103,0.82893187,0.008222456,0.053218912,0.10943129,2.3025455,39.0625,0.21395833333333333,36,0.053581025,0.0046412037,0.00011067704,0.0001385706,0.00015235666,0.00015714015,0.00017260609,1
1.3779527559055118,0.7257142857142858,0.2589312307217126,44.02303,0.32617322,1.0463794,0.32617313,25.91208,0.1925589,0.5763898,0.19238639,30.872253,0.22412437,0.746334,0.22412431,0.4368506,0.28712925,0.005220053,0.88141537,0.006235811,0.037202165,0.0750359,1.928134,39.0625,0.20741666666666667,0,0.0,0.0046228846,7.358208e-05,8.41795e-05,9.6673284e-05,0.000110008164,0.00012298304,0
1.4035087719298247,0.7124999999999999,0.24134127786212442,44.248543,0.3329865,1.1160039,0.33296257,29.201622,0.21123634,0.74086124,0.21087788,30.601244,0.21714282,0.68766105,0.2169979,0.38045025,0.3043872,0.005254135,0.88386136,0.0062589347,0.03658842,0.07317592,1.9095895,39.0625,0.202875,0,0.0,0.00466591,7.4311596e-05,8.548644e-05,9.5107374e-05,0.00010674471,0.00012541356,0
1.4814814814814814,0.675,0.2292709231299442,57.27504,0.43620774,1.3410032,0.43554223,26.642826,0.20256458,0.65827733,0.20248361,41.297527,0.29363227,0.88762486,0.2935904,0.39623994,0.1945255,0.006026901,0.76462924,0.011676955,0.06491132,0.1585659,2.754725,39.0625,0.209875,80,0.13596126,0.00466781,0.00015152809,0.0001784979,0.00019415043,0.00021267768,0.0002690435,1
1.6333938294010886,0.6122222222222223,0.23199275383350912,46.142487,0.3468743,1.213478,0.34687176,29.994738,0.21442515,0.64273393,0.21440883,31.653435,0.22204593,0.75548005,0.22204165,0.41827875,0.42330998,0.005195693,0.88349766,0.005941746,0.03710576,0.07334032,1.9134301,39.0625,0.20954166666666665,1,0.00024287519,0.0046106083,7.217522e-05,8.403967e-05,9.457145e-05,0.00010874105,0.00012313268,0
1.6574585635359114,0.6033333333333334,0.08415218762028316,47.755688,0.35035178,1.2611382,0.3495436,27.827896,0.20588179,0.59886664,0.20566767,31.454086,0.22076757,0.70719045,0.22072996,0.43722153,0.2854194,0.005183491,0.88502496,0.006340719,0.035788182,0.07272319,1.9060631,39.0625,0.209,0,0.0,0.004609744,6.9868795e-05,7.9120604e-05,9.33857e-05,0.00010637831,0.00011986816,0
1.6363636363636362,0.6111111111111112,0.22389489493789652,47.314285,0.3424109,0.97895455,0.3421023,27.493538,0.20271657,0.70836824,0.20263804,32.71466,0.23371121,0.7334728,0.23361568,0.46458864,0.29716295,0.005182216,0.8825784,0.0066857375,0.03609449,0.07454641,1.9185839,39.0625,0.20854166666666665,0,0.0,0.004597772,7.310807e-05,8.36952e-05,9.409867e-05,0.0001033454,0.00011994555,0
1.3864818024263432,0.72125,0.20569959571359825,56.369995,0.42518577,1.3574889,0.42517442,28.983458,0.21642642,0.598763,0.21642551,41.325356,0.2955179,0.9460593,0.29546884,0.3868923,0.14655747,0.005694633,0.8066381,0.01849969,0.05402889,0.120608814,2.4689307,39.0625,0.20783333333333334,39,0.075294726,0.0046878513,0.00018171035,0.00013685388,0.00013954614,0.00017079689,0.00023863521,1
1.5761821366024518,0.6344444444444445,0.23106721180413348,54.785465,0.4368214,1.2842078,0.43641052,28.366224,0.2083523,0.63722837,0.208155,41.023907,0.28326377,0.9209517,0.28325143,0.3475198,0.18273307,0.005989323,0.7737338,0.014520758,0.074317336,0.13728994,2.6896389,39.0625,0.213875,83,0.12465985,0.004710001,0.00017007462,0.00018955176,0.00023756106,0.00025550814,0.0002653414,1
1.5679442508710801,0.6377777777777778,0.22743032987398049,45.93354,0.3346957,1.0642346,0.3346891,28.541845,0.20271389,0.6810133,0.20256202,30.386692,0.21174544,0.71481967,0.21171334,0.4595614,0.4228766,0.0051771645,0.88345194,0.006153179,0.03672405,0.073556505,1.9111147,39.0625,0.20470833333333333,0,0.0,0.004595058,7.397828e-05,8.550682e-05,9.5115734e-05,0.0001046105,0.000116846,0
1.5544041450777206,0.6433333333333332,0.22833227144074913,58.67436,0.4529392,1.505566,0.45281547,29.734781,0.21857934,0.61903554,0.2185511,40.736732,0.29194117,0.9407442,0.29129228,0.39772183,0.22599526,0.0060619423,0.7732669,0.010886865,0.06526341,0.15044314,2.6926937,39.0625,0.21058333333333334,91,0.12743299,0.0047422326,0.00015417815,0.00019758333,0.00020291095,0.00019800058,0.00023719769,1
1.5228426395939085,0.6566666666666667,0.23028012283256163,52.210846,0.39075142,1.2011349,0.39066368,29.078909,0.21668196,0.7396551,0.21642196,40.392773,0.28209916,0.8682367,0.28201002,0.44584578,0.2869099,0.0058963136,0.77899396,0.00956866,0.07169604,0.1394689,2.6592393,39.0625,0.20779166666666668,68,0.12188928,0.0046388367,0.00013073806,0.00018336446,0.00021769738,0.00023933245,0.00026784104,1
1.7513134851138354,0.571,0.11628774087786112,56.13553,0.43013006,1.3839853,0.4300539,29.541092,0.21760508,0.6850302,0.21758841,40.222275,0.2975658,0.9006525,0.29755688,0.41137794,0.32134697,0.006269526,0.74265873,0.014184063,0.07647457,0.16639322,2.9018407,39.0625,0.21408333333333332,90,0.15347569,0.0047338237,0.00017627842,0.00021482803,0.0002675145,0.00026457323,0.00029722194,1
1.5789473684210527,0.6333333333333333,0.1983309829886347,47.604786,0.33878604,1.0879294,0.3387683,27.683756,0.19712426,0.69521755,0.19710767,30.6661,0.21930006,0.7579872,0.21923782,0.48178047,0.2742957,0.0052183024,0.8818683,0.0069426377,0.036888026,0.074201144,1.9244839,39.0625,0.20520833333333333,1,0.00023875629,0.004627362,7.789837e-05,8.5549465e-05,9.558187e-05,0.00010693403,0.00012299462,0
1.5228426395939085,0.6566666666666667,0.22927085520168672,55.73684,0.40760767,1.4882288,0.4075179,29.14944,0.21137522,0.7011775,0.2113608,41.886402,0.2949792,0.86486685,0.29407522,0.413353,0.28391013,0.0060431,0.77288866,0.01448026,0.07697305,0.13543452,2.7046618,39.0625,0.20929166666666665,78,0.1356542,0.0047468655,0.00019516595,0.00019974442,0.00021113861,0.00026535624,0.0003035096,1
1.633393829401089,0.6122222222222222,0.19986787184152227,49.059875,0.35607997,1.1166512,0.3560172,28.634985,0.20450284,0.63747007,0.20446123,31.439753,0.22014153,0.837392,0.22008967,0.47842446,0.3032346,0.005196863,0.8839461,0.0062892716,0.03626953,0.073384404,1.9109385,39.0625,0.20466666666666666,0,0.0,0.0046157627,7.3336225e-05,8.493503e-05,9.412314e-05,0.00010354379,0.00011898113,0
1.4814814814814814,0.675,0.2115978762294492,44.031036,0.3245403,1.0715309,0.32440788,27.792284,0.20196809,0.62654245,0.20194721,32.58271,0.22919117,0.65447706,0.22878693,0.45653945,0.22225828,0.0052705323,0.8828292,0.005895541,0.0369925,0.07416588,1.9199595,39.0625,0.209125,1,0.00024363057,0.004673116,7.328131e-05,8.4737854e-05,9.3575945e-05,0.00011022266,0.00012670929,0
1.6042780748663104,0.6233333333333333,0.17992089381154416,57.363564,0.45584652,1.3374453,0.45448864,29.095741,0.2165968,0.6820211,0.21636555,40.54355,0.2959035,0.9792895,0.29590103,0.3438954,0.33466423,0.005761518,0.8038323,0.009408602,0.06415925,0.122415945,2.480685,39.0625,0.21329166666666666,51,0.09441372,0.0046745595,0.00012568422,0.00016164858,0.0001842055,0.00020797137,0.00024624413,1
1.4678899082568806,0.68125,0.19957871337388855,58.161552,0.45801744,1.5360276,0.45644167,28.35145,0.21187499,0.6639114,0.21163002,37.986618,0.2870656,1.0085738,0.28655759,0.37675753,0.17508687,0.0055996184,0.82963276,0.009999935,0.052303687,0.10789931,2.322166,39.0625,0.20795833333333333,40,0.06240007,0.004690605,0.00012213149,0.0001377621,0.00014560616,0.00015509709,0.00017852617,1
1.3445378151260503,0.74375,0.19782733180558584,55.600433,0.42577288,1.4250722,0.42575583,29.141956,0.2164653,0.73700047,0.21641654,39.734287,0.2886057,0.8470776,0.28847513,0.40802416,0.24495228,0.0057542245,0.80094916,0.0115530845,0.058683556,0.12860985,2.4973083,39.0625,0.20925,47,0.09713461,0.004664425,0.00014057363,0.00015823622,0.00017718469,0.0001794135,0.00023520623,1
1.509433962264151,0.6625,0.17679557129550047,57.527122,0.43488595,1.3146815,0.4340026,29.682453,0.22070692,0.7050972,0.22054327,38.883976,0.27836895,0.92987114,0.27832058,0.4406713,0.4267245,0.0064994395,0.71479964,0.017077198,0.09263158,0.17530565,3.082177,39.0625,0.21629166666666666,69,0.15951666,0.0047455113,0.00026034916,0.0002889057,0.0002989064,0.00031305695,0.00034216535,1
